season,team_id,team,through_week,division,conference,adj_off_epa,adj_def_epa,net_adj_epa,EPAplay_off,EPAplay_def,success_off,success_def,early_down_EPA_off,early_down_EPA_def,explosive_off,explosive_def,havoc_off,havoc_def,EPAdrive_off,EPAdrive_def,drivesgame_off,drivesgame_def,playsdrive_off,playsdrive_def,yardsdrive_off,yardsdrive_def,passrate_off,rushrate_off,red_zone_success_off,red_zone_success_def,third_down_success_off,third_down_success_def,third_down_distance_off,third_down_distance_def,plays_off,plays_def,EPAplay_off_pass,EPAplay_off_rush,EPAplay_def_pass,EPAplay_def_rush,success_off_pass,success_off_rush,success_def_pass,success_def_rush,explosive_off_pass,explosive_off_rush,explosive_def_pass,explosive_def_rush
2023,145,Ole Miss,10,fbs,SEC,0.18683,-0.04706,0.23389,0.16471,0.05637,0.45455,0.43739,0.13798,0.08266,0.10140,0.08348,0.10839,0.11252,0.98142,0.32355,12.00000,12.00000,5.95833,5.73958,38.69792,33.60417,0.46154,0.53846,0.42718,0.47143,0.36111,0.42982,7.87963,7.07895,572,551,0.28335,0.06302,0.06182,0.05086,0.46970,0.44156,0.44404,0.43066,0.12121,0.08442,0.10469,0.06204
2023,150,Duke,10,fbs,ACC,0.04880,-0.13874,0.18754,-0.01251,-0.08176,0.41120,0.43350,0.05415,-0.00064,0.05405,0.04926,0.11390,0.10016,-0.06291,-0.48343,11.44444,11.44444,5.02913,5.91262,27.64078,30.74757,0.45560,0.54440,0.52459,0.46154,0.37615,0.36585,7.13761,6.90244,518,609,-0.12111,0.07838,-0.12569,-0.03622,0.39831,0.42199,0.41613,0.45151,0.03814,0.06738,0.04839,0.05017
2023,151,East Carolina,10,fbs,American Athletic,-0.22530,0.02728,-0.25258,-0.19526,0.08602,0.35236,0.39798,-0.13561,0.04303,0.05906,0.09899,0.08465,0.08081,-1.03327,0.43451,12.00000,12.25000,5.29167,5.05102,23.56250,32.98980,0.55906,0.44094,0.33871,0.33333,0.33898,0.47706,7.75424,7.84404,508,495,-0.26732,-0.10390,0.24289,-0.06771,0.33099,0.37946,0.44490,0.35200,0.06690,0.04911,0.13061,0.06800
2023,152,NC State,10,fbs,ACC,-0.08344,-0.12570,0.04226,-0.10444,-0.04578,0.38739,0.39123,-0.11803,-0.01279,0.06847,0.07251,0.10450,0.09949,-0.49969,-0.23609,12.88889,12.77778,4.78448,5.15652,25.12931,28.49565,0.51532,0.48468,0.41071,0.41270,0.39370,0.33594,7.47244,7.40625,555,593,-0.19214,-0.01120,-0.10083,0.01962,0.35315,0.42379,0.38509,0.39852,0.07692,0.05948,0.08075,0.06273
2023,153,North Carolina,10,fbs,SEC,0.13049,-0.00114,0.13163,0.16465,0.04951,0.49025,0.43750,0.14165,0.05283,0.07796,0.08388,0.09445,0.09375,1.04592,0.28399,11.66667,11.77778,6.35238,5.73585,42.24762,35.10377,0.50975,0.49025,0.48454,0.49425,0.50370,0.40171,7.01481,6.70940,667,608,0.13053,0.20013,0.03570,0.06446,0.46471,0.51682,0.41456,0.46233,0.09412,0.06116,0.09177,0.07534
2023,154,Wake Forest,10,fbs,ACC,-0.09164,-0.03278,-0.05885,-0.08448,0.01273,0.41682,0.41245,-0.01128,0.05093,0.06261,0.07782,0.12880,0.07782,-0.46299,0.06413,12.75000,12.75000,5.48039,5.03922,28.68627,32.03922,0.44902,0.55098,0.36145,0.38806,0.37168,0.42241,7.19469,7.00000,559,514,-0.09467,-0.07618,0.09941,-0.07881,0.41434,0.41883,0.42045,0.40400,0.07968,0.04870,0.10606,0.04800
2023,158,Nebraska,10,fbs,Big Ten,-0.10238,-0.16306,0.06068,-0.06476,-0.09869,0.39372,0.38850,-0.09545,-0.06244,0.08688,0.06272,0.12015,0.09408,-0.32440,-0.52940,12.00000,11.88889,5.00926,5.36449,27.07407,26.78505,0.38632,0.61368,0.47059,0.41270,0.40708,0.38636,7.82301,7.50000,541,574,-0.15475,-0.00811,-0.04873,-0.17075,0.33971,0.42771,0.40118,0.37021,0.10526,0.07530,0.07670,0.04255
2023,164,Rutgers,10,fbs,Big Ten,0.05486,-0.08950,0.14436,0.02941,-0.04793,0.44059,0.46048,0.03464,-0.02829,0.06399,0.04124,0.06764,0.08763,0.16935,-0.29059,10.55556,10.66667,5.75789,6.06250,33.45263,29.41667,0.38574,0.61426,0.44444,0.60000,0.44348,0.41803,5.92174,6.42623,547,582,-0.11179,0.11808,-0.13269,0.04348,0.39336,0.47024,0.42053,0.50357,0.07583,0.05655,0.04636,0.03571
2023,166,New Mexico State,10,fbs,Conference USA,-0.09700,0.12280,-0.21980,0.09240,0.07172,0.46701,0.45636,0.13365,0.11272,0.07639,0.08116,0.09896,0.09648,0.51177,0.44182,10.40000,10.60000,5.53846,6.16038,37.03846,36.70755,0.46528,0.53472,0.36923,0.37383,0.40541,0.37302,7.03604,7.11905,576,653,0.00241,0.17071,0.09766,0.04157,0.41045,0.51623,0.44729,0.46689,0.07836,0.07468,0.09402,0.06623
2023,167,New Mexico,10,fbs,Mountain West,-0.03105,0.31145,-0.34250,0.11042,0.24449,0.45776,0.51860,0.10132,0.32666,0.08448,0.08534,0.11984,0.08096,0.63871,1.31448,11.00000,10.62500,5.78409,5.37647,34.89773,39.58824,0.50688,0.49312,0.50704,0.43678,0.39362,0.38667,8.42553,6.26667,509,457,0.17738,0.04160,0.36717,0.13926,0.45736,0.45817,0.51185,0.52439,0.10078,0.06773,0.13270,0.04472
2023,183,Syracuse,10,fbs,ACC,-0.15107,-0.07936,-0.07172,-0.10610,0.01549,0.36673,0.45758,-0.10755,0.03371,0.06413,0.05606,0.15230,0.12879,-0.48130,0.09739,12.22222,11.66667,4.53636,6.28571,23.82727,36.51429,0.47495,0.52505,0.40426,0.40196,0.33333,0.47887,7.89474,6.46479,499,660,-0.15950,-0.05779,0.03587,-0.00404,0.36287,0.37023,0.44582,0.46884,0.06751,0.06107,0.06502,0.04748
2023,189,Bowling Green,10,fbs,Mid-American,-0.09229,-0.00627,-0.08602,-0.05899,0.01698,0.39010,0.45788,-0.06761,-0.00713,0.09703,0.06410,0.13861,0.10989,-0.31031,0.09363,10.66667,11.00000,5.26042,5.51515,27.18750,30.11111,0.48713,0.51287,0.34247,0.52564,0.36190,0.48077,8.66667,6.57692,505,546,-0.17918,0.05517,-0.05840,0.06941,0.34146,0.43629,0.38839,0.50621,0.10163,0.09266,0.07589,0.05590
2023,193,Miami (OH),10,fbs,Mid-American,-0.16592,-0.02859,-0.13733,-0.07092,-0.02031,0.39034,0.44088,-0.07436,0.03287,0.06640,0.06081,0.10463,0.07601,-0.35245,-0.11789,11.11111,11.33333,4.97000,5.80392,28.42000,30.03922,0.44467,0.55533,0.41333,0.33333,0.40566,0.33333,7.16038,6.51754,497,592,-0.03568,-0.09913,-0.00060,-0.03976,0.39819,0.38406,0.44898,0.43289,0.11312,0.02899,0.06122,0.06040
2023,194,Ohio State,10,fbs,Big Ten,0.15749,-0.26966,0.42715,0.10964,-0.18884,0.45053,0.37874,0.09915,-0.08629,0.07597,0.05648,0.07951,0.08970,0.63324,-1.05261,10.88889,12.00000,5.77551,5.57407,36.94898,26.25926,0.50177,0.49823,0.40777,0.44118,0.43966,0.30657,6.68966,6.43066,566,602,0.22919,-0.01075,-0.28130,-0.09262,0.46831,0.43262,0.35831,0.40000,0.10915,0.04255,0.06189,0.05085
2023,195,Ohio,10,fbs,Mid-American,-0.03642,-0.05811,0.02169,0.04675,-0.10541,0.45066,0.40443,0.03067,-0.11185,0.05921,0.05835,0.06743,0.12475,0.29001,-0.52916,10.88889,11.00000,6.20408,5.02020,34.42857,26.56566,0.49342,0.50658,0.38947,0.36538,0.51880,0.39252,5.87970,7.90654,608,497,0.15002,-0.05385,-0.11838,-0.08825,0.48000,0.42208,0.42049,0.38318,0.07000,0.04870,0.04947,0.07009
2023,197,Oklahoma State,10,fbs,Big 12,0.15344,-0.08629,0.23973,0.13368,0.03087,0.45186,0.40803,0.14825,0.05722,0.08075,0.08528,0.06677,0.08696,0.75518,0.15643,12.66667,13.11111,5.64912,5.06780,36.43860,33.70339,0.56056,0.43944,0.40594,0.34043,0.42754,0.44882,6.15217,6.96850,644,598,0.15746,0.10335,0.06022,0.00267,0.46260,0.43816,0.40956,0.40656,0.06648,0.09894,0.10239,0.06885
2023,201,Oklahoma,10,fbs,Big 12,0.21541,-0.20615,0.42156,0.21067,-0.07643,0.51064,0.37372,0.19230,-0.07063,0.08227,0.07737,0.10071,0.15182,1.21739,-0.42567,12.20000,12.30000,5.77869,5.56911,40.83607,31.74797,0.48794,0.51206,0.56589,0.23077,0.51613,0.32877,6.89516,7.67123,705,685,0.32348,0.10317,-0.06040,-0.09494,0.54070,0.48199,0.39510,0.34906,0.10756,0.05817,0.08447,0.06918
2023,202,Tulsa,10,fbs,American Athletic,-0.12100,0.14827,-0.26927,-0.02767,0.17690,0.41071,0.47932,-0.10374,0.17519,0.08393,0.08083,0.09107,0.04699,-0.15192,1.02293,12.75000,11.50000,5.49020,5.78261,29.11765,41.63043,0.38571,0.61429,0.39189,0.50926,0.46212,0.48544,6.58333,6.38835,560,532,-0.08026,0.00535,0.24440,0.09600,0.40278,0.41570,0.48966,0.46694,0.12963,0.05523,0.09310,0.06612
2023,204,Oregon State,10,fbs,Pac-12,0.14908,0.01204,0.13704,0.17961,0.05534,0.49546,0.45548,0.14970,0.08198,0.08530,0.08048,0.10526,0.10445,1.04175,0.34017,10.55556,10.55556,5.80000,6.14737,39.21053,35.07368,0.49728,0.50272,0.54651,0.50000,0.42857,0.46087,7.37143,6.90435,551,584,0.24530,0.11464,0.02366,0.09427,0.45985,0.53069,0.42547,0.49237,0.10584,0.06498,0.09317,0.06489
2023,213,Penn State,10,fbs,Big Ten,0.05662,-0.24009,0.29670,0.07387,-0.14720,0.44178,0.36364,0.05340,-0.16080,0.05651,0.06061,0.07021,0.16768,0.43140,-0.72863,12.50000,12.50000,5.84000,4.95000,30.76000,22.30000,0.50685,0.49315,0.47368,0.43478,0.42520,0.36522,6.62992,8.57391,584,495,0.06965,0.07821,-0.09171,-0.21770,0.41892,0.46528,0.37545,0.34862,0.06757,0.04514,0.07942,0.03670
2023,218,Temple,10,fbs,American Athletic,-0.17287,0.24262,-0.41549,-0.06619,0.20594,0.39455,0.47568,-0.09336,0.17031,0.06909,0.07387,0.09091,0.07568,-0.39572,1.20312,11.50000,11.87500,5.97826,5.84211,30.27174,38.40000,0.64182,0.35818,0.32051,0.55422,0.44167,0.50467,7.12500,6.38318,550,555,-0.01266,-0.16211,0.35603,0.09893,0.41643,0.35533,0.48918,0.46605,0.08215,0.04569,0.12554,0.03704
2023,221,Pittsburgh,10,fbs,ACC,-0.13380,-0.11214,-0.02166,-0.17811,-0.01000,0.36422,0.42883,-0.10690,0.03067,0.05388,0.06934,0.11638,0.11861,-0.81823,-0.05480,12.62500,12.50000,4.59406,5.48000,24.68317,33.37000,0.56466,0.43534,0.48571,0.49412,0.31373,0.38318,7.83333,7.01869,464,548,-0.17055,-0.18791,0.06290,-0.06895,0.32824,0.41089,0.45714,0.40594,0.08015,0.01980,0.08980,0.05281
2023,228,Clemson,10,fbs,ACC,0.02485,-0.14957,0.17442,-0.02149,-0.09245,0.43865,0.37251,0.00621,-0.07249,0.05368,0.07414,0.11196,0.12297,-0.11482,-0.44073,13.55556,12.88889,5.34426,4.76724,28.81148,24.88793,0.53681,0.46319,0.48718,0.41935,0.41985,0.37500,6.74046,7.69531,652,553,-0.01872,-0.02469,-0.16769,-0.00059,0.42286,0.45695,0.36842,0.37751,0.06286,0.04305,0.07566,0.07229
2023,235,Memphis,10,fbs,American Athletic,0.07108,0.07109,-0.00001,0.19004,0.09352,0.47941,0.44968,0.15803,0.19783,0.08402,0.10065,0.08896,0.11526,1.08826,0.51899,11.77778,12.33333,5.72642,5.54955,38.10377,37.46847,0.54201,0.45799,0.53333,0.45570,0.46281,0.39823,6.38017,7.92920,607,616,0.30008,0.05982,0.19539,-0.01805,0.49848,0.45683,0.46273,0.43537,0.10942,0.05396,0.11180,0.08844
2023,238,Vanderbilt,10,fbs,SEC,-0.08688,0.01511,-0.10200,-0.08165,0.13774,0.37100,0.46254,0.03091,0.07280,0.08475,0.07980,0.11488,0.10912,-0.40901,0.78307,11.77778,12.00000,5.00943,5.68519,27.92453,38.20370,0.60075,0.39925,0.35185,0.42400,0.32174,0.53279,7.19130,7.04098,531,614,-0.05298,-0.12478,0.17691,0.09621,0.36677,0.37736,0.49367,0.42953,0.11599,0.03774,0.09177,0.06711
2023,239,Baylor,10,fbs,Big 12,0.01524,0.08406,-0.06881,0.02006,0.17822,0.43548,0.46667,0.02787,0.12904,0.08244,0.08235,0.12007,0.09804,0.11908,1.03285,11.75000,11.00000,5.93617,5.79545,33.63830,38.54545,0.60753,0.39247,0.33645,0.47143,0.43590,0.50926,7.97436,6.36111,558,510,0.08165,-0.07528,0.24017,0.12693,0.43953,0.42922,0.47619,0.45878,0.09440,0.06393,0.09524,0.07168
2023,242,Rice,10,fbs,American Athletic,-0.04529,-0.01052,-0.03477,0.09339,0.00275,0.43879,0.40984,0.04038,0.01592,0.09981,0.08361,0.09416,0.08525,0.47229,0.01496,11.66667,12.44444,5.05714,5.44643,34.09524,32.21429,0.63653,0.36347,0.45122,0.41964,0.42056,0.39370,7.74766,7.21260,531,610,0.12606,0.03617,-0.02596,0.03126,0.46746,0.38860,0.40461,0.41503,0.10355,0.09326,0.09539,0.07190
2023,245,Texas A&M,10,fbs,SEC,0.10768,-0.08738,0.19506,0.10994,-0.01413,0.44807,0.40128,0.05474,-0.02349,0.08605,0.07865,0.09050,0.14607,0.63334,-0.07657,11.70000,11.50000,5.76068,5.41739,36.58120,29.01739,0.54451,0.45549,0.39516,0.40000,0.46269,0.37956,7.12687,8.86861,674,623,0.21190,-0.01195,0.05604,-0.09017,0.47411,0.41694,0.40432,0.39799,0.11444,0.05212,0.10802,0.04682
2023,248,Houston,10,fbs,Big 12,-0.01038,0.05485,-0.06523,0.04114,0.17192,0.44556,0.45814,0.12148,0.10657,0.06533,0.08057,0.10553,0.08531,0.23171,1.06691,11.77778,11.33333,5.63208,6.20588,32.16981,37.58824,0.59464,0.40536,0.48611,0.52439,0.42975,0.48800,7.25620,7.45600,597,633,0.06945,-0.00038,0.21097,0.13373,0.45352,0.43388,0.46006,0.45625,0.08732,0.03306,0.08307,0.07812
2023,249,North Texas,10,fbs,American Athletic,-0.02989,0.22493,-0.25482,0.14808,0.17718,0.46491,0.49369,0.10401,0.19850,0.11053,0.09189,0.12105,0.07027,0.84407,1.00340,12.50000,12.25000,5.70000,5.66327,36.37000,37.62245,0.57544,0.42456,0.48000,0.47191,0.47273,0.47664,7.47273,5.84112,570,555,0.14380,0.15389,0.04825,0.25269,0.45122,0.48347,0.47317,0.50571,0.11585,0.10331,0.05366,0.11429
2023,251,Texas,10,fbs,Big 12,0.06929,-0.22976,0.29905,0.10941,-0.02925,0.45727,0.40156,0.08691,0.05135,0.08246,0.06406,0.10945,0.11875,0.62912,-0.15866,11.60000,11.80000,5.75000,5.42373,38.43103,30.93220,0.50675,0.49325,0.39837,0.32692,0.40157,0.30709,7.14961,7.48819,667,640,0.11938,0.09918,0.07415,-0.17278,0.46154,0.45289,0.42742,0.36567,0.07988,0.08511,0.08333,0.03731
2023,252,BYU,10,fbs,Big 12,-0.14778,-0.06813,-0.07965,-0.15007,0.04829,0.35354,0.45648,-0.05732,0.01662,0.06465,0.06217,0.09697,0.06750,-0.76584,0.28320,12.12500,12.00000,5.10309,5.86458,27.07216,36.22917,0.58586,0.41414,0.45902,0.38667,0.31132,0.46364,7.91509,7.00909,495,563,-0.19655,-0.08432,0.03867,0.05781,0.35517,0.35122,0.46071,0.45230,0.05862,0.07317,0.07500,0.04947
2023,254,Utah,10,fbs,Pac-12,-0.11318,-0.22623,0.11305,-0.06957,-0.12355,0.40635,0.37363,-0.02187,-0.04218,0.06020,0.05861,0.11371,0.13736,-0.37818,-0.61890,12.22222,12.11111,5.43636,5.00917,27.70000,25.22936,0.38796,0.61204,0.37681,0.42857,0.43284,0.31667,6.64925,8.94167,598,546,-0.14991,-0.01864,-0.12580,-0.12023,0.39655,0.41257,0.37423,0.37273,0.04310,0.07104,0.07669,0.03182
2023,256,James Madison,10,fbs,Sun Belt,-0.00170,-0.10543,0.10374,0.06011,-0.04536,0.47260,0.36039,0.07787,-0.10441,0.06507,0.08766,0.11130,0.15260,0.31343,-0.23679,12.44444,13.11111,5.21429,5.22034,32.84821,26.95763,0.51199,0.48801,0.44828,0.40351,0.37719,0.39583,7.24561,7.84028,584,616,0.24793,-0.13694,-0.03575,-0.05817,0.53846,0.40351,0.36932,0.34848,0.09699,0.03158,0.09943,0.07197
2023,258,Virginia,10,fbs,ACC,-0.02870,-0.00979,-0.01891,-0.04650,0.11306,0.40472,0.46486,0.01095,0.13251,0.06534,0.06486,0.09982,0.06126,-0.24639,0.62747,13.00000,12.50000,5.29808,5.55000,28.10577,34.37000,0.51543,0.48457,0.47297,0.57333,0.37069,0.42727,7.04310,6.10000,551,555,0.01036,-0.10699,0.03173,0.19010,0.42606,0.38202,0.42593,0.50175,0.08451,0.04494,0.06667,0.06316
2023,259,Virginia Tech,10,fbs,ACC,0.00056,0.01007,-0.00951,0.01051,0.01864,0.43288,0.39828,0.03031,0.04986,0.06787,0.06552,0.10558,0.14138,0.05710,0.09085,12.20000,11.90000,5.43443,4.87395,30.28689,27.63866,0.45249,0.54751,0.36792,0.44776,0.35766,0.34426,7.19708,7.51639,663,580,-0.00544,0.02369,0.00501,0.03043,0.38000,0.47658,0.38290,0.41158,0.08000,0.05785,0.05948,0.07074
2023,264,Washington,10,fbs,Pac-12,0.24993,-0.01854,0.26847,0.24263,0.09364,0.51926,0.48214,0.25585,0.18923,0.08987,0.07143,0.07418,0.06760,1.40568,0.55616,11.00000,12.00000,5.79339,5.93939,45.57851,37.13636,0.61912,0.38088,0.54483,0.50000,0.45217,0.40506,7.33913,6.24684,701,784,0.34146,0.08200,-0.02988,0.25833,0.53456,0.49438,0.43080,0.55060,0.10599,0.06367,0.06920,0.07440
2023,265,Washington State,10,fbs,Pac-12,-0.02683,0.07920,-0.10603,-0.02770,0.11592,0.45763,0.45196,0.00240,0.10586,0.06591,0.08007,0.12053,0.08363,-0.15816,0.67860,11.62500,12.00000,5.70968,5.85417,32.80645,37.32292,0.66290,0.33710,0.44318,0.48750,0.41121,0.48333,7.08411,6.35000,531,562,0.00638,-0.09473,0.07888,0.15743,0.44318,0.48603,0.42761,0.47925,0.06534,0.06704,0.08418,0.07547
2023,275,Wisconsin,10,fbs,Big Ten,-0.03937,-0.11560,0.07623,-0.00718,-0.05797,0.43680,0.43091,0.03032,0.00419,0.05899,0.06686,0.07303,0.10698,-0.04124,-0.32243,12.40000,12.10000,5.74194,5.56198,32.25000,30.40496,0.54494,0.45506,0.46739,0.49315,0.44371,0.40845,6.52980,6.92254,712,673,-0.04622,0.03956,-0.06404,-0.05103,0.39691,0.48457,0.43175,0.42994,0.06186,0.05556,0.07521,0.05732
2023,276,Marshall,10,fbs,Sun Belt,-0.13843,-0.02597,-0.11246,-0.10652,0.00029,0.38499,0.40995,-0.07461,0.04671,0.07830,0.09605,0.14845,0.10635,-0.53963,0.00140,13.44444,13.44444,5.06612,4.81818,27.25620,30.65289,0.55302,0.44698,0.41096,0.40580,0.37209,0.38843,8.17054,7.54545,613,583,-0.07993,-0.13942,-0.05159,0.04857,0.39823,0.36861,0.40569,0.41391,0.09735,0.05474,0.10676,0.08609
2023,277,West Virginia,10,fbs,Big 12,0.03675,-0.13545,0.17220,0.08262,-0.00654,0.45269,0.43575,0.08692,0.00334,0.07607,0.06331,0.08163,0.11173,0.47376,-0.03778,11.75000,11.62500,5.73404,5.77419,34.98936,32.96774,0.37848,0.62152,0.46067,0.38889,0.43119,0.42056,5.91743,7.13084,539,537,0.09280,0.07643,-0.10387,0.10945,0.42157,0.47164,0.41096,0.46531,0.09314,0.06567,0.04795,0.08163
2023,278,Fresno State,10,fbs,Mountain West,0.03203,0.01984,0.01219,0.14499,-0.01478,0.44771,0.39765,0.08083,-0.00016,0.07026,0.06376,0.07843,0.11409,0.86996,-0.08634,11.33333,11.33333,6.00000,5.84314,38.02941,29.68627,0.62418,0.37582,0.38739,0.37037,0.52756,0.40323,6.21260,7.33065,612,596,0.21942,0.02137,-0.02410,-0.00481,0.50000,0.36087,0.39610,0.39931,0.09162,0.03478,0.07792,0.04861
2023,290,Georgia Southern,10,fbs,Sun Belt,0.00028,0.06918,-0.06890,0.03408,0.09802,0.47496,0.46600,-0.06081,0.08429,0.06829,0.09453,0.11077,0.11111,0.19700,0.51399,12.66667,12.77778,5.78070,5.24348,34.09649,33.60000,0.64947,0.35053,0.38144,0.50909,0.52273,0.44167,6.78788,7.14167,659,603,0.00962,0.07939,0.13303,0.05844,0.47664,0.47186,0.48125,0.44876,0.06542,0.07359,0.09375,0.09541
2023,295,Old Dominion,10,fbs,Sun Belt,-0.04307,0.02024,-0.06331,0.00100,0.04313,0.42364,0.47137,0.04027,0.07216,0.08000,0.07489,0.12545,0.09104,0.00486,0.26463,12.55556,12.33333,4.86726,6.13514,31.06195,35.56757,0.48000,0.52000,0.47541,0.41732,0.42623,0.38806,7.58197,6.42537,550,681,-0.15197,0.14220,0.22413,-0.13522,0.39394,0.45105,0.50888,0.43440,0.08712,0.07343,0.12130,0.02915
2023,309,Louisiana,10,fbs,Sun Belt,0.00571,0.09066,-0.08496,0.08139,0.08803,0.46631,0.49926,0.05044,0.08317,0.07624,0.09064,0.07624,0.07132,0.46367,0.56963,11.00000,11.55556,5.69697,6.47115,36.36364,39.56731,0.44504,0.55496,0.47872,0.51969,0.45299,0.45185,7.38462,5.41481,564,673,0.07789,0.08420,0.02895,0.13582,0.46614,0.46645,0.46512,0.52688,0.08765,0.06709,0.10299,0.08065
2023,324,Coastal Carolina,10,fbs,Sun Belt,0.00948,0.02143,-0.01196,0.07852,0.04255,0.43937,0.43590,0.05599,0.04742,0.08189,0.07692,0.11024,0.09915,0.48408,0.23935,11.44444,11.55556,6.16505,5.62500,38.04854,34.32692,0.49606,0.50394,0.32967,0.34524,0.46512,0.43590,6.85271,7.47863,635,585,0.19412,-0.03528,0.01645,0.07473,0.46349,0.41563,0.41486,0.46183,0.11429,0.05000,0.09288,0.05725
2023,326,Texas State,10,fbs,Sun Belt,0.03587,0.01189,0.02397,0.10811,-0.00895,0.47214,0.40692,0.04594,-0.06858,0.09133,0.09390,0.08204,0.10379,0.65887,-0.05076,11.77778,11.88889,6.09434,5.67290,40.80189,34.67290,0.49536,0.50464,0.39252,0.42000,0.49231,0.50382,6.71538,7.97710,646,607,0.14726,0.06968,0.05647,-0.07634,0.48438,0.46012,0.41883,0.39465,0.09688,0.08589,0.11039,0.07692
2023,328,Utah State,10,fbs,Mountain West,-0.01137,0.07479,-0.08616,0.05168,0.08455,0.41357,0.48038,0.02771,0.04273,0.08562,0.07849,0.10824,0.10204,0.27111,0.46431,13.11111,12.88889,5.24576,5.49138,31.06780,33.58621,0.54443,0.45557,0.32000,0.50806,0.37903,0.48507,7.34677,6.88806,619,637,0.08226,0.01514,0.12309,0.05173,0.40950,0.41844,0.44027,0.51453,0.11573,0.04965,0.09898,0.06105
2023,333,Alabama,10,fbs,SEC,0.08211,-0.17955,0.26166,0.08596,-0.04040,0.44498,0.37733,0.06618,-0.02729,0.07815,0.09161,0.10845,0.09006,0.44912,-0.21862,12.00000,11.90000,5.22500,5.41176,32.21667,28.56303,0.43381,0.56619,0.55128,0.37805,0.46617,0.40714,7.33083,7.45714,627,644,0.04259,0.11918,-0.05585,-0.02290,0.42279,0.46197,0.38304,0.37086,0.10662,0.05634,0.08772,0.09603
2023,344,Mississippi State,10,fbs,SEC,-0.07671,-0.03141,-0.04530,-0.04651,0.09431,0.38947,0.47710,0.01336,0.14896,0.09895,0.07443,0.12842,0.11832,-0.24820,0.54307,11.12500,11.37500,5.33708,5.75824,28.51685,33.80220,0.52211,0.47789,0.33333,0.50794,0.30097,0.39091,7.47573,6.04545,475,524,-0.09881,0.01063,0.19432,-0.00494,0.36290,0.41850,0.52107,0.43346,0.10484,0.09251,0.09195,0.05703
2023,349,Army,10,fbs,FBS Independents,-0.19013,0.04543,-0.23556,-0.11091,0.09957,0.38833,0.46985,-0.11673,0.12475,0.06237,0.08108,0.09054,0.06237,-0.61933,0.55692,11.12500,10.75000,5.58427,5.59302,27.80899,37.88372,0.27767,0.72233,0.38356,0.42466,0.36364,0.43564,6.62727,6.86139,497,481,-0.39305,-0.00245,0.07990,0.11299,0.32609,0.41226,0.44103,0.48951,0.08696,0.05292,0.08205,0.08042
2023,356,Illinois,10,fbs,Big Ten,0.07636,-0.03248,0.10884,0.03395,0.04871,0.45254,0.44288,0.01362,0.01330,0.06780,0.05790,0.10339,0.06729,0.18719,0.29361,11.88889,11.77778,5.51402,6.02830,32.40187,34.27358,0.55424,0.44576,0.56923,0.41748,0.42149,0.46377,6.98347,6.82609,590,639,0.02518,0.04485,0.13825,-0.03835,0.44343,0.46388,0.43492,0.45062,0.08257,0.04943,0.07937,0.03704
2023,2005,Air Force,10,fbs,Mountain West,0.04023,-0.02174,0.06197,0.14690,-0.06410,0.49910,0.41000,0.07835,-0.03977,0.06822,0.05800,0.06643,0.08800,0.90916,-0.35609,10.00000,10.00000,6.18889,5.55556,36.90000,26.65556,0.13106,0.86894,0.55914,0.44231,0.50893,0.36036,5.50893,7.06306,557,500,0.33046,0.11922,-0.01879,-0.11771,0.43836,0.50826,0.43911,0.37555,0.15068,0.05579,0.07749,0.03493
2023,2006,Akron,10,fbs,Mid-American,-0.18793,0.13460,-0.32253,-0.06412,0.03157,0.39335,0.39920,-0.00225,0.00494,0.05675,0.08782,0.11155,0.11178,-0.33776,0.16825,12.12500,11.75000,5.26804,5.32979,24.52577,31.38298,0.60861,0.39139,0.50000,0.44444,0.35398,0.42202,7.77876,7.54128,511,501,-0.13598,0.04764,-0.00499,0.06413,0.36334,0.44000,0.37288,0.42264,0.05788,0.05500,0.11017,0.06792
2023,2026,Appalachian State,10,fbs,Sun Belt,0.07646,0.06354,0.01291,0.12680,0.07556,0.45800,0.44102,0.05731,0.14624,0.09192,0.09074,0.06181,0.09074,0.74085,0.39278,12.00000,11.77778,5.84259,5.19811,38.07407,34.45283,0.48811,0.51189,0.38889,0.42029,0.47500,0.42157,6.85000,7.93137,631,551,0.23551,0.02314,-0.05382,0.18784,0.48052,0.43653,0.40625,0.47119,0.10714,0.07740,0.09375,0.08814
2023,2032,Arkansas State,10,fbs,Sun Belt,-0.09411,0.14399,-0.23811,-0.02566,0.18481,0.42143,0.46203,0.07298,0.12131,0.06429,0.09019,0.10893,0.08544,-0.13555,1.10191,11.77778,11.77778,5.28302,5.96226,31.21698,38.27358,0.50000,0.50000,0.42105,0.41584,0.37288,0.45038,7.16949,6.84733,560,632,0.01902,-0.07034,0.24840,0.12513,0.41429,0.42857,0.46405,0.46012,0.09286,0.03571,0.10458,0.07669
2023,2050,Ball State,10,fbs,Mid-American,-0.21068,0.09024,-0.30092,-0.13238,0.13023,0.39474,0.46019,-0.06259,0.15600,0.05870,0.06602,0.09514,0.04466,-0.74313,0.77986,11.00000,10.75000,5.61364,5.98837,25.36364,36.76744,0.47976,0.52024,0.39706,0.40230,0.36937,0.43137,7.09009,6.45098,494,515,-0.18919,-0.07999,0.21095,0.03846,0.36287,0.42412,0.46715,0.45228,0.06751,0.05058,0.08029,0.04979
