season,team,week,n_first_rounders,n_top2_rounders,pct_drafted,roster_size,allpro_score,n_probowlers,n_top100
2020,DET,12,8,12,0.7083333333333334,48,5.0,6,0.0
2020,DET,13,6,10,0.6666666666666666,48,4.5,5,0.0
2020,DET,14,6,11,0.6875,48,3.5,4,0.0
2020,DET,15,5,10,0.625,48,3.5,4,0.0
2020,DET,16,5,9,0.625,48,3.75,4,0.0
2020,DET,17,7,11,0.6458333333333334,48,3.75,4,0.0
2020,GB,1,7,13,0.75,56,5.0,5,5.0
2020,GB,2,5,11,0.75,48,5.0,4,5.0
2020,GB,3,5,10,0.75,48,5.0,3,4.0
2020,GB,4,3,8,0.7083333333333334,48,4.5,3,4.0
2020,GB,6,6,11,0.75,48,5.0,5,5.0
2020,GB,7,5,10,0.7291666666666666,48,4.0,4,4.0
2020,GB,8,6,11,0.7446808510638298,47,4.0,4,4.0
2020,GB,9,6,10,0.6666666666666666,48,4.0,4,4.0
2020,GB,10,5,9,0.75,48,5.0,5,5.0
2020,GB,11,6,11,0.75,48,5.0,5,5.0
2020,GB,12,7,11,0.7551020408163265,49,5.0,5,5.0
2020,GB,13,6,10,0.7291666666666666,48,5.0,5,5.0
2020,GB,14,7,13,0.7291666666666666,48,5.0,5,5.0
2020,GB,15,7,12,0.7083333333333334,48,5.0,5,5.0
2020,GB,16,7,13,0.7291666666666666,48,5.0,5,5.0
2020,GB,17,7,12,0.6875,48,4.75,4,4.0
2020,GB,19,7,12,0.6875,48,4.75,4,4.0
2020,GB,20,7,12,0.6666666666666666,48,5.25,4,4.0
2020,HOU,1,9,17,0.75,48,5.5,6,4.0
2020,HOU,2,9,17,0.75,48,5.5,6,4.0
2020,HOU,3,9,16,0.7291666666666666,48,5.5,6,4.0
2020,HOU,4,9,17,0.75,48,5.5,6,4.0
2020,HOU,5,9,16,0.7291666666666666,48,4.75,5,4.0
2020,HOU,6,9,16,0.75,48,4.75,5,4.0
2020,HOU,7,9,16,0.75,48,4.75,5,4.0
2020,HOU,9,8,14,0.7291666666666666,48,4.0,5,4.0
2020,HOU,10,10,17,0.7291666666666666,48,4.0,4,4.0
2020,HOU,11,8,15,0.75,48,2.0,2,2.0
2020,HOU,12,10,15,0.75,48,2.5,3,3.0
2020,HOU,13,8,13,0.75,48,3.25,4,3.0
2020,HOU,14,7,12,0.7291666666666666,48,2.5,3,3.0
2020,HOU,15,8,13,0.6875,48,3.25,4,3.0
2020,HOU,16,5,10,0.6458333333333334,48,1.75,4,3.0
2020,HOU,17,4,9,0.6458333333333334,48,0.75,3,2.0
2020,IND,1,7,16,0.7708333333333334,48,6.25,8,3.0
2020,IND,2,7,16,0.7407407407407407,54,6.25,8,3.0
2020,IND,3,6,13,0.75,48,7.25,8,3.0
2020,IND,4,6,13,0.7291666666666666,48,7.75,8,3.0
2020,IND,5,5,11,0.7083333333333334,48,5.75,7,2.0
2020,IND,6,6,12,0.6875,48,6.75,7,2.0
2020,IND,8,6,14,0.7291666666666666,48,6.75,8,3.0
2020,IND,9,6,12,0.7291666666666666,48,7.75,8,3.0
2020,IND,10,6,13,0.7291666666666666,48,6.75,7,3.0
2020,IND,11,6,13,0.75,48,7.75,8,3.0
2020,IND,12,4,11,0.7083333333333334,48,6.75,6,2.0
2020,IND,13,5,13,0.7083333333333334,48,6.75,8,3.0
2020,IND,14,6,14,0.7291666666666666,48,6.75,8,3.0
2020,IND,15,6,15,0.7291666666666666,48,6.75,8,3.0
2020,IND,16,5,13,0.7083333333333334,48,6.75,8,3.0
2020,IND,17,5,12,0.7291666666666666,48,6.75,8,3.0
2020,IND,18,5,12,0.7083333333333334,48,6.75,8,3.0
2020,JAX,1,6,14,0.7291666666666666,48,2.5,4,0.0
2020,JAX,2,6,15,0.75,48,2.5,4,0.0
2020,JAX,3,6,14,0.75,48,1.5,3,0.0
2020,JAX,4,6,14,0.7083333333333334,48,2.5,5,0.0
2020,JAX,5,3,10,0.7083333333333334,48,2.0,3,0.0
2020,JAX,6,4,14,0.7708333333333334,48,1.5,3,0.0
2020,JAX,7,4,12,0.723404255319149,47,2.5,3,0.0
2020,JAX,9,5,14,0.6666666666666666,48,2.0,4,0.0
2020,JAX,10,5,12,0.6666666666666666,48,1.0,4,0.0
2020,JAX,11,5,11,0.625,48,1.0,4,0.0
2020,JAX,12,3,9,0.5625,48,1.0,3,0.0
2020,JAX,13,3,10,0.5833333333333334,48,0.0,3,0.0
2020,JAX,14,3,11,0.5833333333333334,48,1.0,4,0.0
2020,JAX,15,3,10,0.5625,48,2.0,4,0.0
2020,JAX,16,3,10,0.5416666666666666,48,3.0,5,0.0
2020,JAX,17,3,9,0.5625,48,2.0,3,0.0
2020,KC,1,4,13,0.7083333333333334,48,8.5,10,5.0
2020,KC,2,5,14,0.660377358490566,53,8.5,10,5.0
2020,KC,3,5,14,0.6875,48,8.5,10,5.0
2020,KC,4,5,13,0.6875,48,7.5,9,5.0
2020,KC,5,5,14,0.7083333333333334,48,8.5,10,5.0
2020,KC,6,4,12,0.6458333333333334,48,7.0,8,5.0
2020,KC,7,3,11,0.6458333333333334,48,7.0,9,5.0
2020,KC,8,4,12,0.6666666666666666,48,7.0,9,5.0
2020,KC,9,4,12,0.6458333333333334,48,7.5,10,5.0
2020,KC,11,3,11,0.6458333333333334,48,7.5,10,5.0
2020,KC,12,4,12,0.6875,48,7.5,10,5.0
2020,KC,13,4,13,0.6666666666666666,48,7.5,10,5.0
2020,KC,14,4,13,0.6458333333333334,48,7.5,10,5.0
2020,KC,15,5,14,0.6666666666666666,48,7.5,10,5.0
2020,KC,16,3,12,0.6041666666666666,48,7.5,10,5.0
2020,KC,17,2,11,0.625,48,4.5,7,2.0
2020,KC,19,2,10,0.625,48,7.5,10,5.0
2020,KC,20,3,10,0.6458333333333334,48,6.5,9,5.0
2020,KC,21,3,11,0.6458333333333334,48,7.5,9,5.0
2020,LA,1,5,13,0.7291666666666666,48,4.0,6,3.0
2020,LA,2,5,13,0.7291666666666666,48,4.0,6,3.0
2020,LA,3,5,12,0.7291666666666666,48,4.0,6,3.0
2020,LA,4,5,12,0.7083333333333334,48,4.0,6,3.0
2020,LA,5,5,13,0.7291666666666666,48,4.0,6,3.0
2020,LA,6,5,13,0.7083333333333334,48,4.0,6,3.0
2020,LA,7,5,13,0.7291666666666666,48,4.0,6,3.0
2020,LA,8,5,13,0.6666666666666666,48,4.0,6,3.0
2020,LA,10,5,14,0.7083333333333334,48,4.0,6,3.0
2020,LA,11,5,12,0.7083333333333334,48,3.0,5,3.0
2020,LA,12,5,12,0.6875,48,3.0,5,3.0
2020,LA,13,5,12,0.6875,48,3.0,5,3.0
2020,LA,14,5,12,0.7083333333333334,48,3.0,5,3.0
2020,LA,15,5,12,0.6875,48,3.0,5,3.0
2020,LA,16,5,11,0.6875,48,3.0,5,3.0
2020,LA,17,4,11,0.6875,48,3.0,4,2.0
2020,LA,18,5,13,0.7083333333333334,48,4.0,6,3.0
2020,LA,19,6,14,0.7083333333333334,48,4.0,6,2.0
2020,LAC,1,8,15,0.6909090909090909,55,8.0,9,2.0
2020,LAC,2,7,14,0.6666666666666666,54,8.0,8,2.0
2020,LAC,3,6,13,0.6458333333333334,48,8.0,5,2.0
2020,LAC,4,4,11,0.6458333333333334,48,6.75,4,2.0
2020,LAC,5,5,12,0.6458333333333334,48,5.75,4,2.0
2020,LAC,7,6,13,0.6595744680851063,47,5.75,5,2.0
2020,LAC,8,7,14,0.6875,48,5.25,5,2.0
2020,LAC,9,6,13,0.7083333333333334,48,4.25,5,1.0
2020,LAC,10,6,13,0.7083333333333334,48,4.25,6,1.0
2020,LAC,11,7,14,0.6875,48,5.25,7,2.0
2020,LAC,12,6,11,0.6041666666666666,48,6.0,6,2.0
2020,LAC,13,6,12,0.6041666666666666,48,7.0,7,2.0
2020,LAC,14,6,12,0.6458333333333334,48,7.0,7,2.0
2020,LAC,15,5,10,0.6041666666666666,48,6.5,7,2.0
2020,LAC,16,5,10,0.5833333333333334,48,4.0,5,0.0
2020,LAC,17,4,8,0.5416666666666666,48,2.5,4,0.0
2020,LV,1,7,14,0.75,48,4.75,6,2.0
2020,LV,2,7,14,0.7142857142857143,49,4.75,5,2.0
2020,LV,3,6,13,0.7083333333333334,48,4.0,4,2.0
2020,LV,4,5,12,0.7291666666666666,48,4.0,4,2.0
2020,LV,5,7,14,0.7291666666666666,48,4.0,5,2.0
2020,LV,7,5,12,0.7083333333333334,48,4.0,4,2.0
2020,LV,8,6,13,0.7291666666666666,48,4.0,4,2.0
2020,LV,9,5,12,0.6875,48,4.0,4,2.0
2020,LV,10,6,13,0.6875,48,3.0,3,2.0
2020,LV,11,6,12,0.6875,48,2.0,3,2.0
2020,LV,12,6,12,0.7291666666666666,48,3.0,4,2.0
2020,LV,13,7,14,0.6875,48,4.75,5,1.0
2020,LV,14,8,15,0.7291666666666666,48,4.75,6,2.0
2020,LV,15,5,12,0.75,48,4.75,6,2.0
2020,LV,16,8,15,0.75,48,4.75,6,2.0
2020,LV,17,8,15,0.7291666666666666,48,4.75,5,2.0
2020,MIA,1,8,16,0.8125,48,2.0,3,0.0
2020,MIA,2,8,16,0.8125,48,2.0,3,0.0
2020,MIA,3,7,15,0.7916666666666666,48,1.0,2,0.0
2020,MIA,4,7,15,0.8125,48,1.0,2,0.0
2020,MIA,5,6,14,0.7708333333333334,48,2.0,2,0.0
2020,MIA,6,7,14,0.7708333333333334,48,2.0,2,0.0
2020,MIA,8,7,15,0.7708333333333334,48,2.0,2,0.0
2020,MIA,9,8,16,0.8125,48,2.0,3,0.0
2020,MIA,10,7,15,0.7916666666666666,48,2.0,2,0.0
2020,MIA,11,7,15,0.7708333333333334,48,2.0,2,0.0
2020,MIA,12,7,15,0.7916666666666666,48,2.0,2,0.0
2020,MIA,13,8,16,0.8333333333333334,48,2.0,2,0.0
2020,MIA,14,7,14,0.7916666666666666,48,2.0,2,0.0
2020,MIA,15,6,13,0.75,48,2.0,2,0.0
2020,MIA,16,6,14,0.7708333333333334,48,2.0,2,0.0
2020,MIA,17,8,16,0.75,48,2.0,2,0.0
2020,MIN,1,7,14,0.7222222222222222,54,6.5,9,4.0
2020,MIN,2,7,14,0.7222222222222222,54,6.5,9,4.0
2020,MIN,3,5,12,0.6666666666666666,48,5.75,8,4.0
2020,MIN,4,5,12,0.6875,48,5.75,8,4.0
2020,MIN,5,6,13,0.7291666666666666,48,5.75,8,4.0
2020,MIN,6,6,12,0.7291666666666666,48,4.75,7,3.0
2020,MIN,8,5,12,0.7083333333333334,48,5.75,7,4.0
2020,MIN,9,5,12,0.6666666666666666,48,5.75,7,4.0
2020,MIN,10,5,11,0.625,48,5.75,7,4.0
2020,MIN,11,5,11,0.6666666666666666,48,5.75,7,4.0
2020,MIN,12,5,10,0.6666666666666666,48,4.75,6,4.0
2020,MIN,13,5,11,0.6458333333333334,48,5.75,7,4.0
2020,MIN,14,5,10,0.6458333333333334,48,4.75,5,3.0
2020,MIN,15,5,10,0.6458333333333334,48,4.75,5,3.0
2020,MIN,16,5,10,0.6041666666666666,48,4.75,5,3.0
2020,MIN,17,4,8,0.5833333333333334,48,3.75,4,2.0
2020,NE,1,6,8,0.7291666666666666,48,8.5,6,1.0
2020,NE,2,6,8,0.7291666666666666,48,8.5,6,1.0
2020,NE,3,6,8,0.7083333333333334,48,8.5,6,1.0
2020,NE,4,4,6,0.75,48,6.0,5,1.0
2020,NE,5,3,5,0.74,50,6.0,4,0.0
2020,NE,6,5,7,0.75,48,6.75,6,1.0
2020,NE,7,5,6,0.75,48,7.75,6,1.0
2020,NE,8,3,5,0.6666666666666666,48,7.5,5,0.0
2020,NE,9,3,6,0.6666666666666666,48,7.5,5,0.0
2020,NE,10,4,7,0.7083333333333334,48,7.5,5,0.0
2020,NE,11,5,8,0.7291666666666666,48,8.5,6,1.0
2020,NE,12,5,8,0.7083333333333334,48,8.5,6,1.0
2020,NE,13,5,8,0.7083333333333334,48,8.5,6,1.0
2020,NE,14,5,8,0.7083333333333334,48,8.5,6,1.0
2020,NE,15,5,7,0.6875,48,8.5,6,1.0
2020,NE,16,4,7,0.6666666666666666,48,7.5,5,0.0
2020,NE,17,4,6,0.7083333333333334,48,6.5,5,0.0
2020,NO,1,9,16,0.673469387755102,49,15.75,15,6.0
2020,NO,2,10,15,0.6875,48,14.75,14,6.0
2020,NO,3,10,15,0.6666666666666666,48,14.75,14,6.0
2020,NO,4,8,13,0.6458333333333334,48,13.0,10,5.0
2020,NO,5,11,15,0.6666666666666666,48,13.0,12,6.0
2020,NO,7,11,15,0.6875,48,14.25,13,6.0
2020,NO,8,11,15,0.6875,48,14.25,13,6.0
2020,NO,9,10,16,0.7083333333333334,48,15.75,15,6.0
2020,NO,10,10,16,0.7291666666666666,48,15.75,16,6.0
2020,NO,11,9,14,0.7083333333333334,48,13.75,14,4.0
2020,NO,12,9,14,0.7083333333333334,48,12.75,12,5.0
2020,NO,13,10,14,0.7083333333333334,48,12.0,12,5.0
2020,NO,14,9,14,0.6875,48,12.75,14,5.0
2020,NO,15,9,14,0.6938775510204082,49,12.75,14,6.0
2020,NO,16,8,12,0.625,48,11.75,13,6.0
2020,NO,17,10,13,0.5416666666666666,48,10.0,11,5.0
2020,NO,18,11,16,0.6875,48,15.75,15,6.0
2020,NO,19,10,16,0.7083333333333334,48,14.0,14,6.0
2020,NYG,1,8,14,0.8125,48,3.5,4,2.0
2020,NYG,2,8,15,0.8333333333333334,48,4.0,4,2.0
2020,NYG,3,7,13,0.8333333333333334,48,3.75,4,1.0
2020,NYG,4,6,12,0.8125,48,3.75,4,1.0
2020,NYG,5,7,13,0.8333333333333334,48,3.75,4,1.0
2020,NYG,6,7,13,0.7916666666666666,48,3.75,4,1.0
2020,NYG,7,7,14,0.7916666666666666,48,3.75,4,1.0
2020,NYG,8,7,13,0.7916666666666666,48,3.5,3,1.0
2020,NYG,9,7,12,0.7708333333333334,48,3.0,3,1.0
2020,NYG,10,7,14,0.7916666666666666,48,3.5,3,1.0
2020,NYG,12,7,15,0.8125,48,3.5,3,1.0
2020,NYG,13,6,14,0.8125,48,3.5,3,1.0
2020,NYG,14,7,15,0.7916666666666666,48,3.5,3,1.0
2020,NYG,15,6,14,0.8125,48,3.5,3,1.0
2020,NYG,16,7,15,0.8541666666666666,48,3.0,3,1.0
2020,NYG,17,7,15,0.8541666666666666,48,3.0,3,1.0
2020,NYJ,1,4,7,0.6458333333333334,48,2.25,1,0.0
2020,NYJ,2,5,7,0.6458333333333334,48,1.25,0,0.0
2020,NYJ,3,4,5,0.6458333333333334,48,1.25,0,0.0
2020,NYJ,4,5,6,0.5833333333333334,48,2.0,0,0.0
2020,NYJ,5,2,5,0.5833333333333334,48,2.25,1,0.0
2020,NYJ,6,3,4,0.5833333333333334,48,1.25,0,0.0
2020,NYJ,7,5,7,0.6326530612244898,49,0.5,0,0.0
2020,NYJ,8,4,7,0.6666666666666666,48,0.5,0,0.0
2020,NYJ,9,3,5,0.6666666666666666,48,1.25,0,0.0
2020,NYJ,11,4,6,0.6458333333333334,48,1.25,0,0.0
2020,NYJ,12,5,7,0.6458333333333334,48,1.25,0,0.0
2020,NYJ,13,5,7,0.625,48,1.25,0,0.0
2020,NYJ,14,5,6,0.625,48,1.25,0,0.0
2020,NYJ,15,5,7,0.6041666666666666,48,1.25,0,0.0
2020,NYJ,16,4,6,0.6041666666666666,48,1.25,0,0.0
2020,NYJ,17,4,6,0.5833333333333334,48,0.75,0,0.0
2020,PHI,1,4,10,0.7083333333333334,48,7.75,8,4.0
2020,PHI,2,6,13,0.75,48,8.75,9,4.0
2020,PHI,3,5,12,0.6875,48,8.75,9,4.0
2020,PHI,4,5,9,0.6875,48,7.75,8,4.0
2020,PHI,5,5,10,0.7021276595744681,47,7.75,8,4.0
2020,PHI,6,4,10,0.6875,48,6.75,7,4.0
2020,PHI,7,5,10,0.717391304347826,46,6.25,6,3.0
2020,PHI,8,5,10,0.6666666666666666,48,6.25,7,3.0
2020,PHI,10,6,12,0.6875,48,7.25,8,3.0
2020,PHI,11,6,11,0.6875,48,7.25,8,3.0
2020,PHI,12,5,11,0.7083333333333334,48,6.25,7,3.0
2020,PHI,13,5,12,0.6875,48,7.25,9,4.0
2020,PHI,14,5,13,0.7083333333333334,48,6.75,7,4.0
2020,PHI,15,5,11,0.6875,48,5.75,6,3.0
2020,PHI,16,4,12,0.6458333333333334,48,7.25,8,4.0
2020,PHI,17,2,7,0.6,45,4.75,5,3.0
2020,PIT,1,11,18,0.7872340425531915,47,6.5,11,3.0
2020,PIT,2,11,17,0.7916666666666666,48,6.5,11,3.0
2020,PIT,3,12,18,0.7916666666666666,48,7.5,12,3.0
2020,PIT,4,12,18,0.8076923076923077,52,7.5,12,3.0
2020,PIT,5,12,18,0.7708333333333334,48,7.5,12,3.0
2020,PIT,6,11,17,0.7916666666666666,48,5.5,11,3.0
2020,PIT,7,11,17,0.7291666666666666,48,7.0,11,3.0
2020,PIT,8,11,17,0.75,48,7.0,11,3.0
2020,PIT,9,10,16,0.75,48,7.0,11,3.0
2020,PIT,10,11,16,0.75,48,7.0,11,3.0
2020,PIT,11,11,16,0.75,48,7.0,11,3.0
2020,PIT,12,10,15,0.7291666666666666,48,6.0,9,3.0
2020,PIT,13,9,15,0.7083333333333334,48,6.0,8,3.0
2020,PIT,14,9,15,0.7291666666666666,48,6.5,10,3.0
2020,PIT,15,10,16,0.75,48,7.0,10,3.0
2020,PIT,16,10,16,0.7708333333333334,48,7.0,10,3.0
2020,PIT,17,3,9,0.7083333333333334,48,4.0,5,1.0
2020,PIT,18,9,15,0.7291666666666666,48,6.5,10,3.0
2020,SEA,1,7,14,0.7291666666666666,48,9.0,10,6.0
2020,SEA,2,7,14,0.7291666666666666,48,9.0,10,6.0
2020,SEA,3,6,12,0.7291666666666666,48,8.0,10,6.0
2020,SEA,4,6,11,0.7083333333333334,48,7.0,9,5.0
2020,SEA,5,5,10,0.7083333333333334,48,7.25,8,5.0
2020,SEA,7,6,12,0.7291666666666666,48,7.25,8,5.0
2020,SEA,8,6,11,0.75,48,7.25,7,4.0
2020,SEA,9,7,13,0.75,48,8.25,9,5.0
2020,SEA,10,8,13,0.7708333333333334,48,8.75,10,5.0
2020,SEA,11,8,14,0.7708333333333334,48,8.75,10,5.0
2020,SEA,12,7,14,0.7916666666666666,48,8.0,10,6.0
2020,SEA,13,6,13,0.7291666666666666,48,8.0,10,6.0
2020,SEA,14,6,12,0.7291666666666666,48,8.0,9,6.0
2020,SEA,15,7,14,0.75,48,8.0,10,6.0
2020,SEA,16,7,14,0.7291666666666666,48,7.25,10,6.0
2020,SEA,17,6,12,0.7291666666666666,48,7.0,9,6.0
2020,SEA,18,8,15,0.7916666666666666,48,8.0,11,6.0
2020,SF,1,9,12,0.7291666666666666,48,5.75,8,5.0
2020,SF,2,9,12,0.7083333333333334,48,2.75,5,3.0
2020,SF,3,10,12,0.6875,48,3.5,6,1.0
2020,SF,4,10,14,0.7083333333333334,48,4.5,6,2.0
2020,SF,5,10,14,0.7083333333333334,48,3.75,5,3.0
2020,SF,6,10,14,0.6666666666666666,48,4.75,4,3.0
2020,SF,7,8,12,0.6875,48,4.75,4,3.0
2020,SF,8,9,13,0.7083333333333334,48,3.75,4,3.0
2020,SF,9,8,11,0.7083333333333334,48,2.75,3,1.0
2020,SF,10,9,11,0.6875,48,3.75,4,1.0
2020,SF,12,8,10,0.6666666666666666,48,4.75,5,2.0
2020,SF,13,9,10,0.7083333333333334,48,4.75,5,2.0
2020,SF,14,9,10,0.6458333333333334,48,4.75,5,2.0
2020,SF,15,8,8,0.6041666666666666,48,4.75,4,2.0
2020,SF,16,7,8,0.6666666666666666,48,4.75,5,2.0
2020,SF,17,7,8,0.6458333333333334,48,2.75,4,2.0
2020,TB,1,9,19,0.8333333333333334,48,9.0,8,4.0
2020,TB,2,9,19,0.8125,48,8.0,7,3.0
2020,TB,3,9,19,0.8333333333333334,48,9.0,8,4.0
2020,TB,4,8,18,0.8333333333333334,48,8.0,7,3.0
2020,TB,5,8,17,0.7916666666666666,48,7.5,6,3.0
2020,TB,6,6,16,0.8125,48,9.0,8,4.0
2020,TB,7,7,17,0.8125,48,9.0,8,4.0
2020,TB,8,7,17,0.7916666666666666,48,8.0,7,3.0
2020,TB,9,7,16,0.7708333333333334,48,10.0,9,4.0
2020,TB,10,7,16,0.7916666666666666,48,10.0,9,4.0
2020,TB,11,7,16,0.8125,48,10.0,9,4.0
2020,TB,12,7,17,0.7916666666666666,48,10.0,9,4.0
2020,TB,14,6,16,0.7916666666666666,48,10.0,9,4.0
2020,TB,15,7,15,0.8125,48,10.0,9,4.0
2020,TB,16,7,15,0.7916666666666666,48,10.0,9,4.0
2020,TB,17,6,14,0.7916666666666666,48,8.5,7,3.0
2020,TB,18,7,16,0.8125,48,9.5,8,4.0
2020,TB,19,8,17,0.7916666666666666,48,10.0,9,4.0
2020,TB,20,9,18,0.7708333333333334,48,9.0,8,4.0
2020,TB,21,9,19,0.7916666666666666,48,10.0,9,4.0
2020,TEN,1,8,15,0.6458333333333334,48,8.25,8,3.0
2020,TEN,2,8,14,0.6458333333333334,48,8.25,8,3.0
2020,TEN,3,9,15,0.6875,48,9.0,9,3.0
2020,TEN,4,9,14,0.673469387755102,49,9.0,9,3.0
2020,TEN,5,7,12,0.6666666666666666,48,9.0,9,3.0
2020,TEN,6,8,14,0.6458333333333334,48,9.0,9,3.0
2020,TEN,7,8,14,0.7083333333333334,48,8.0,8,3.0
2020,TEN,8,8,13,0.6666666666666666,48,8.0,8,3.0
2020,TEN,9,5,10,0.6458333333333334,48,5.5,5,2.0
2020,TEN,10,6,11,0.6458333333333334,48,6.5,6,3.0
2020,TEN,11,5,9,0.5625,48,4.5,5,2.0
2020,TEN,12,6,10,0.5833333333333334,48,6.5,6,2.0
2020,TEN,13,5,9,0.5833333333333334,48,6.5,6,2.0
2020,TEN,14,4,8,0.6041666666666666,48,6.5,6,2.0
2020,TEN,15,5,9,0.6041666666666666,48,6.5,6,2.0
2020,TEN,16,6,11,0.6666666666666666,48,6.5,6,2.0
2020,TEN,17,6,12,0.6875,48,5.75,5,2.0
2020,TEN,18,6,12,0.6875,48,6.5,6,2.0
2020,WAS,1,7,11,0.7291666666666666,48,2.75,4,0.0
2020,WAS,2,8,12,0.7291666666666666,48,3.5,5,0.0
2020,WAS,3,8,12,0.7291666666666666,48,3.5,4,0.0
2020,WAS,4,7,12,0.75,48,3.5,4,0.0
2020,WAS,5,8,13,0.7708333333333334,48,3.5,5,0.0
2020,WAS,6,7,11,0.75,48,2.75,5,0.0
2020,WAS,7,7,12,0.7083333333333334,48,2.75,5,0.0
2020,WAS,9,7,10,0.7083333333333334,48,2.0,4,0.0
2020,WAS,10,8,11,0.7291666666666666,48,2.0,4,0.0
2020,WAS,11,9,11,0.7291666666666666,48,2.75,5,0.0
2020,WAS,12,9,11,0.7291666666666666,48,2.75,5,0.0
2020,WAS,13,9,11,0.7291666666666666,48,2.75,5,0.0
2020,WAS,14,9,11,0.6666666666666666,48,2.75,5,0.0
2020,WAS,15,8,10,0.625,48,2.75,4,0.0
2020,WAS,16,7,10,0.6458333333333334,48,2.0,3,0.0
2020,WAS,17,7,10,0.6458333333333334,48,2.0,4,0.0
2020,WAS,18,6,9,0.6458333333333334,48,2.0,3,0.0
2021,ARI,1,9,18,0.8125,48,5.75,7,4.0
2021,ARI,2,9,18,0.7916666666666666,48,5.25,7,4.0
2021,ARI,3,9,17,0.75,48,5.75,7,4.0
2021,ARI,4,9,17,0.75,48,5.75,7,4.0
2021,ARI,5,9,17,0.7708333333333334,48,5.75,7,4.0
2021,ARI,6,8,15,0.7755102040816326,49,3.75,5,4.0
2021,ARI,7,8,16,0.7916666666666666,48,4.75,6,4.0
2021,ARI,8,8,16,0.7708333333333334,48,5.75,7,3.0
2021,ARI,9,5,15,0.7708333333333334,48,5.75,6,1.0
2021,ARI,10,5,14,0.7291666666666666,48,5.75,6,1.0
2021,ARI,11,5,15,0.75,48,5.75,6,1.0
2021,ARI,13,7,16,0.7708333333333334,48,6.75,8,3.0
2021,ARI,14,8,18,0.7916666666666666,48,6.75,8,3.0
2021,ARI,15,7,15,0.75,48,4.75,6,2.0
2021,ARI,16,7,13,0.6875,48,4.25,5,2.0
2021,ARI,17,6,12,0.6875,48,5.25,6,2.0
2021,ARI,18,7,14,0.7083333333333334,48,5.75,7,2.0
2021,ARI,19,8,15,0.7291666666666666,48,5.75,7,3.0
2021,ATL,1,11,17,0.7708333333333334,48,5.5,6,2.0
2021,ATL,2,11,17,0.7708333333333334,48,5.5,6,2.0
2021,ATL,3,10,16,0.75,48,5.5,6,2.0
2021,ATL,4,11,16,0.7916666666666666,48,5.5,6,2.0
2021,ATL,5,10,14,0.7916666666666666,48,5.0,7,1.0
2021,ATL,7,9,14,0.7708333333333334,48,6.0,7,2.0
2021,ATL,8,9,13,0.75,48,5.0,7,1.0
2021,ATL,9,9,13,0.75,48,5.0,7,1.0
2021,ATL,10,10,14,0.7291666666666666,48,5.0,7,1.0
2021,ATL,11,8,11,0.7291666666666666,48,4.0,6,1.0
2021,ATL,12,9,12,0.7291666666666666,48,4.75,5,1.0
2021,ATL,13,9,13,0.7708333333333334,48,5.5,6,1.0
2021,ATL,14,9,12,0.75,48,5.5,6,1.0
2021,ATL,15,9,12,0.7708333333333334,48,5.5,6,1.0
2021,ATL,16,9,12,0.75,48,5.5,6,1.0
2021,ATL,17,9,11,0.7083333333333334,48,5.5,6,1.0
2021,ATL,18,9,12,0.7291666666666666,48,5.5,6,1.0
2021,BAL,1,8,10,0.7291666666666666,48,8.0,9,2.0
2021,BAL,2,8,10,0.7291666666666666,48,8.0,9,2.0
2021,BAL,3,9,11,0.7291666666666666,48,7.5,8,2.0
2021,BAL,4,9,12,0.75,48,8.75,10,2.0
2021,BAL,5,9,12,0.7291666666666666,48,8.0,9,2.0
2021,BAL,6,9,12,0.75,48,8.75,10,2.0
2021,BAL,7,8,11,0.7291666666666666,48,7.75,10,2.0
2021,BAL,9,9,12,0.75,48,7.75,9,2.0
2021,BAL,10,11,14,0.7291666666666666,48,7.75,9,2.0
2021,BAL,11,6,8,0.6666666666666666,48,6.5,7,1.0
2021,BAL,12,8,9,0.7083333333333334,48,6.5,8,2.0
2021,BAL,13,9,11,0.7083333333333334,48,7.5,9,2.0
2021,BAL,14,7,9,0.7291666666666666,48,6.5,7,1.0
2021,BAL,15,5,6,0.6875,48,4.5,5,0.0
2021,BAL,16,6,9,0.6666666666666666,48,5.0,6,0.0
2021,BAL,17,6,8,0.6458333333333334,48,5.5,7,0.0
2021,BAL,18,6,8,0.6875,48,5.5,6,0.0
2021,BUF,1,8,12,0.7291666666666666,48,7.0,7,3.0
2021,BUF,2,9,13,0.75,48,7.0,7,3.0
2021,BUF,3,9,13,0.7708333333333334,48,7.0,7,3.0
2021,BUF,4,8,13,0.75,48,6.5,7,3.0
2021,BUF,5,8,13,0.75,48,7.0,7,3.0
2021,BUF,6,8,11,0.75,48,7.0,7,3.0
2021,BUF,8,9,13,0.7916666666666666,48,7.0,7,3.0
2021,BUF,9,8,12,0.7708333333333334,48,7.0,6,3.0
2021,BUF,10,6,11,0.7708333333333334,48,7.0,5,3.0
2021,BUF,11,7,12,0.7708333333333334,48,7.0,6,3.0
2021,BUF,12,7,11,0.7083333333333334,48,7.0,7,3.0
2021,BUF,13,7,12,0.7291666666666666,48,6.0,6,2.0
2021,BUF,14,6,9,0.6666666666666666,48,6.0,6,2.0
2021,BUF,15,8,11,0.7291666666666666,48,5.5,5,2.0
2021,BUF,16,7,10,0.75,48,5.0,6,1.0
2021,BUF,17,7,11,0.75,48,5.5,5,2.0
2021,BUF,18,8,13,0.7708333333333334,48,5.5,5,2.0
